window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
4592,Appliances(t+20),0.082,0.011,0.005,0.008,1.0,-0.0,0.0,3992,13.858535766601562,1.9590263366699219
4592,Appliances(t+25),5.98,0.839,0.303,0.632,0.996,-0.004,0.009,4034,13.858535766601562,1.9590263366699219
4592,Appliances(t+30),0.377,0.08,0.041,0.059,1.0,0.0,0.001,4055,13.858535766601562,1.9590263366699219
5248,Appliances(t+5),3.33,1.256,0.642,0.69,0.996,-0.0,0.008,3715,13.608249425888062,1.9590263366699219
5248,Appliances(t+10),8.3,4.66,1.709,2.162,0.974,-0.024,0.019,3759,13.608249425888062,1.9590263366699219
5248,Appliances(t+15),5.214,2.873,1.184,1.342,0.99,-0.013,0.012,3792,13.608249425888062,1.9590263366699219
5248,Appliances(t+20),8.933,4.993,1.809,2.328,0.971,-0.025,0.021,3772,13.608249425888062,1.9590263366699219
5248,Appliances(t+25),1.668,0.952,0.44,0.41,0.999,-0.004,0.004,3730,13.608249425888062,1.9590263366699219
5248,Appliances(t+30),2.222,1.27,0.59,0.625,0.997,-0.006,0.008,3806,13.608249425888062,1.9590263366699219
5904,Appliances(t+5),0.646,0.55,0.202,11.921,0.55,0.107,0.001,4029,13.638671636581421,1.9590263366699219
5904,Appliances(t+10),0.697,0.599,0.224,18.021,0.394,0.162,0.001,4193,13.638671636581421,1.9590263366699219
5904,Appliances(t+15),0.688,0.595,0.218,18.554,0.392,0.164,0.001,4178,13.638671636581421,1.9590263366699219
5904,Appliances(t+20),0.823,0.669,0.253,19.173,0.39,0.166,0.001,4138,13.638671636581421,1.9590263366699219
5904,Appliances(t+25),0.826,0.731,0.278,19.776,0.386,0.166,0.001,4119,13.638671636581421,1.9590263366699219
5904,Appliances(t+30),1.613,0.706,0.266,20.517,0.383,0.17,0.002,4039,13.638671636581421,1.9590263366699219
6560,Appliances(t+5),23.255,9.259,2.132,3.793,0.943,-0.04,0.042,4080,13.826255083084106,1.9590263366699219
6560,Appliances(t+10),10.715,1.37,0.469,1.021,0.986,-0.011,0.019,4097,13.826255083084106,1.9590263366699219
6560,Appliances(t+15),1.566,0.435,0.207,0.248,1.0,-0.002,0.003,4086,13.826255083084106,1.9590263366699219
6560,Appliances(t+20),22.717,2.312,0.52,1.969,0.903,-0.025,0.041,4086,13.826255083084106,1.9590263366699219
6560,Appliances(t+25),0.813,0.488,0.213,0.127,1.0,-0.001,0.001,4084,13.826255083084106,1.9590263366699219
6560,Appliances(t+30),18.326,2.941,0.617,1.668,0.941,-0.022,0.033,4071,13.826255083084106,1.9590263366699219
7216,Appliances(t+5),0.536,0.202,0.102,0.116,1.0,0.001,0.001,3868,13.418545007705688,1.9590263366699219
7216,Appliances(t+10),8.177,2.279,0.929,1.708,0.993,-0.019,0.014,3915,13.418545007705688,1.9590263366699219
7216,Appliances(t+15),8.618,2.245,0.909,1.716,0.992,-0.019,0.015,3924,13.418545007705688,1.9590263366699219
7216,Appliances(t+20),2.967,1.096,0.5,0.648,0.999,-0.007,0.005,3899,13.418545007705688,1.9590263366699219
7216,Appliances(t+25),1.018,0.477,0.228,0.241,1.0,0.0,0.002,3946,13.418545007705688,1.9590263366699219
7216,Appliances(t+30),0.697,0.246,0.125,0.157,1.0,0.001,0.001,3913,13.418545007705688,1.9590263366699219
7872,Appliances(t+5),0.66,0.131,0.065,0.11,1.0,-0.001,0.001,3871,13.630155324935913,1.9590263366699219
7872,Appliances(t+10),0.592,0.149,0.074,0.093,1.0,-0.0,0.001,3865,13.630155324935913,1.9590263366699219
7872,Appliances(t+15),0.741,0.135,0.07,0.085,1.0,0.0,0.001,3876,13.630155324935913,1.9590263366699219
7872,Appliances(t+20),0.811,0.119,0.063,0.079,1.0,0.001,0.001,3911,13.630155324935913,1.9590263366699219
7872,Appliances(t+25),0.878,0.151,0.079,0.116,1.0,0.001,0.001,3894,13.630155324935913,1.9590263366699219
7872,Appliances(t+30),0.475,0.113,0.058,0.074,1.0,0.0,0.001,3971,13.630155324935913,1.9590263366699219
8528,Appliances(t+5),1.101,0.542,0.277,30.085,0.369,0.217,0.001,3935,13.317599058151245,1.9590263366699219
8528,Appliances(t+10),1.054,0.44,0.212,31.07,0.358,0.225,0.001,3991,13.317599058151245,1.9590263366699219
8528,Appliances(t+15),1.733,0.725,0.388,0.375,1.0,0.002,0.003,3504,13.317599058151245,1.9590263366699219
