window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
58779,use [kW](t+25),0.151,13.28,5.529,0.078,0.91,-0.071,0.025,2926,61.6354923248291,2.003265380859375
58779,use [kW](t+30),0.134,11.485,5.011,0.071,0.928,-0.063,0.023,2902,61.6354923248291,2.003265380859375
67176,use [kW](t+5),0.141,14.489,6.033,0.077,0.928,-0.02,0.032,3744,61.49891519546509,2.003265380859375
67176,use [kW](t+10),0.128,14.175,6.017,0.078,0.939,-0.018,0.029,3860,61.49891519546509,2.003265380859375
67176,use [kW](t+15),0.136,13.35,5.721,0.079,0.932,-0.015,0.031,3820,61.49891519546509,2.003265380859375
67176,use [kW](t+20),0.13,13.955,5.966,0.08,0.937,-0.019,0.03,3830,61.49891519546509,2.003265380859375
67176,use [kW](t+25),0.136,14.312,6.246,0.082,0.934,-0.022,0.031,3875,61.49891519546509,2.003265380859375
67176,use [kW](t+30),0.157,16.372,6.806,0.088,0.916,-0.028,0.036,3839,61.49891519546509,2.003265380859375
75573,use [kW](t+5),0.156,15.07,6.41,0.089,0.672,0.018,0.013,3639,48.518898725509644,2.003265380859375
75573,use [kW](t+10),0.136,16.246,6.991,0.094,0.684,0.022,0.012,3679,48.518898725509644,2.003265380859375
75573,use [kW](t+15),0.126,16.519,7.364,0.092,0.689,0.022,0.011,3601,48.518898725509644,2.003265380859375
75573,use [kW](t+20),0.096,18.532,6.633,0.078,0.702,0.023,0.008,3632,48.518898725509644,2.003265380859375
75573,use [kW](t+25),0.1,15.622,6.446,0.08,0.701,0.032,0.009,3565,48.518898725509644,2.003265380859375
75573,use [kW](t+30),0.105,15.513,6.197,0.08,0.698,0.039,0.009,3519,48.518898725509644,2.003265380859375
83970,use [kW](t+5),0.063,9.583,3.647,0.036,0.988,-0.015,0.008,2784,43.169018030166626,2.003265380859375
83970,use [kW](t+10),0.07,11.61,3.887,0.037,0.986,-0.001,0.009,2791,43.169018030166626,2.003265380859375
83970,use [kW](t+15),0.068,13.565,3.956,0.036,0.986,-0.019,0.009,2761,43.169018030166626,2.003265380859375
83970,use [kW](t+20),0.102,19.493,4.592,0.046,0.97,-0.039,0.013,2758,43.169018030166626,2.003265380859375
83970,use [kW](t+25),0.081,12.842,4.11,0.042,0.981,-0.015,0.01,2720,43.169018030166626,2.003265380859375
83970,use [kW](t+30),0.076,11.966,3.664,0.036,0.983,-0.01,0.01,2705,43.169018030166626,2.003265380859375
92367,use [kW](t+5),0.178,69.432,13.559,0.111,0.863,-0.097,0.027,2984,43.56062388420105,2.003265380859375
92367,use [kW](t+10),0.148,68.368,12.98,0.098,0.904,-0.076,0.023,2989,43.56062388420105,2.003265380859375
92367,use [kW](t+15),0.143,65.254,11.262,0.084,0.911,-0.042,0.022,3002,43.56062388420105,2.003265380859375
92367,use [kW](t+20),0.126,58.766,11.261,0.08,0.931,-0.045,0.019,3020,43.56062388420105,2.003265380859375
92367,use [kW](t+25),0.138,64.669,11.35,0.083,0.918,-0.062,0.021,3015,43.56062388420105,2.003265380859375
92367,use [kW](t+30),0.138,64.775,11.825,0.089,0.919,-0.053,0.021,3020,43.56062388420105,2.003265380859375
