window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
0,PM2.5(t+5),0.533,0.503,0.226,0.072,1.0,-0.002,0.004,3059,1.9349467754364014,2.003265380859375
0,PM2.5(t+10),3.111,2.228,0.699,0.433,0.988,-0.011,0.028,3086,1.9349467754364014,2.003265380859375
0,PM2.5(t+15),0.169,0.148,0.077,0.024,1.0,0.001,0.002,3086,1.9349467754364014,2.003265380859375
0,PM2.5(t+20),0.622,0.421,0.213,0.133,1.0,0.002,0.006,3041,1.9349467754364014,2.003265380859375
0,PM2.5(t+25),0.464,0.634,0.308,0.126,1.0,-0.002,0.004,3045,1.9349467754364014,2.003265380859375
0,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,3010,1.9349467754364014,2.003265380859375
264,PM2.5(t+5),1.552,0.33,0.171,0.323,0.999,0.003,0.007,3061,1.8791494369506836,2.003265380859375
264,PM2.5(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,3045,1.8791494369506836,2.003265380859375
264,PM2.5(t+15),0.821,0.137,0.07,0.14,1.0,0.001,0.004,3003,1.8791494369506836,2.003265380859375
264,PM2.5(t+20),0.948,0.136,0.069,0.198,1.0,0.002,0.004,3061,1.8791494369506836,2.003265380859375
264,PM2.5(t+25),0.605,0.107,0.053,0.099,1.0,-0.001,0.003,3072,1.8791494369506836,2.003265380859375
264,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,3062,1.8791494369506836,2.003265380859375
528,PM2.5(t+5),4.477,1.765,1.253,0.768,0.987,0.01,0.025,2967,1.9115135669708252,2.003265380859375
528,PM2.5(t+10),0.803,0.673,0.329,0.296,1.0,-0.004,0.004,2986,1.9115135669708252,2.003265380859375
528,PM2.5(t+15),3.263,2.039,0.999,1.136,0.993,-0.008,0.019,2924,1.9115135669708252,2.003265380859375
528,PM2.5(t+20),2.846,3.114,1.175,0.772,0.995,-0.006,0.016,2963,1.9115135669708252,2.003265380859375
528,PM2.5(t+25),2.645,1.345,0.615,0.645,0.996,-0.003,0.015,2963,1.9115135669708252,2.003265380859375
528,PM2.5(t+30),2.874,1.787,0.827,0.846,0.995,-0.004,0.016,2983,1.9115135669708252,2.003265380859375
792,PM2.5(t+5),0.331,0.321,0.149,0.046,1.0,-0.001,0.003,3093,1.9674043655395508,2.003265380859375
792,PM2.5(t+10),1.057,0.38,0.191,0.228,0.999,-0.0,0.008,3088,1.9674043655395508,2.003265380859375
792,PM2.5(t+15),0.136,0.02,0.01,0.019,1.0,-0.0,0.001,3071,1.9674043655395508,2.003265380859375
