,window,time_step,name_dataset,name_model,time,num_params,RMSE,MAPE,SMAPE,MAE,R2,NRMSE,FB
0,0,PM2.5(t) (t+5),AQB,LSTM,97.37,126132,27.459211349487305,102.31859683990479,24.69797432422638,18.57801055908203,0.2740353841121205,0.18706557207661265,0.008295173987959155
1,0,PM2.5(t) (t+10),AQB,LSTM,97.37,126132,32.85768508911133,157.08023309707642,32.04285800457001,24.46052360534668,-0.09096607271372537,0.24709607544609827,-0.13728733386162587
2,0,PM2.5(t) (t+15),AQB,LSTM,97.37,126132,38.24143981933594,228.69722843170166,37.16097176074982,29.979597091674805,-0.5957220270626065,0.2860009658929329,-0.33782121439093615
3,0,PM2.5(t) (t+20),AQB,LSTM,97.37,126132,43.85470199584961,286.7908477783203,40.24527370929718,35.14570999145508,-1.1285626566976172,0.25668326706659217,-0.4744780919507021
4,0,PM2.5(t) (t+25),AQB,LSTM,97.37,126132,48.411766052246094,305.7096004486084,41.5404349565506,39.29121780395508,-1.6390345699750601,0.2382743131214711,-0.555869139455231
5,0,PM2.5(t) (t+30),AQB,LSTM,97.37,126132,49.64332580566406,328.29432487487793,41.769832372665405,41.856746673583984,-1.8281799052767331,0.3226949172816708,-0.600519226711852
6,1,PM2.5(t) (t+5),AQB,LSTM,176.39,126132,63.51249313354492,80.12920618057251,29.664719104766846,49.44594955444336,-0.2616804103367676,0.7880021002763641,0.5474751939360163
7,1,PM2.5(t) (t+10),AQB,LSTM,176.39,126132,70.8187255859375,97.60512113571167,34.478759765625,55.68925476074219,-0.5270891280774983,0.950518392785755,0.6116222775152432
8,1,PM2.5(t) (t+15),AQB,LSTM,176.39,126132,74.18939208984375,105.1947832107544,37.30627000331879,59.04949188232422,-0.6287928174155424,1.1857228229663264,0.6382413622684198
9,1,PM2.5(t) (t+20),AQB,LSTM,176.39,126132,74.7044448852539,118.7421441078186,37.88843750953674,59.7188606262207,-0.617325215041707,1.431815121000024,0.5946522764013781
10,1,PM2.5(t) (t+25),AQB,LSTM,176.39,126132,72.9679183959961,126.86607837677002,37.517449259757996,58.76626968383789,-0.5027195170822814,1.834327929248715,0.5380744104799264
11,1,PM2.5(t) (t+30),AQB,LSTM,176.39,126132,70.21882629394531,133.249032497406,36.32878363132477,56.87689208984375,-0.36512943785116314,2.029432958775071,0.4564305409748027
12,2,PM2.5(t) (t+5),AQB,LSTM,147.45,126132,38.5960693359375,60.435909032821655,24.419359862804413,29.736896514892578,-0.13365401470765859,0.27150228145330346,0.1334664921933749
13,2,PM2.5(t) (t+10),AQB,LSTM,147.45,126132,46.08544158935547,75.08240938186646,29.104509949684143,34.96051025390625,-0.5180494576034282,0.46344005158173135,0.13126695546413095
14,2,PM2.5(t) (t+15),AQB,LSTM,147.45,126132,44.48786926269531,80.2636444568634,28.29068899154663,34.09880065917969,-0.3964417682404444,0.41553199883017666,0.09875614118144829
15,2,PM2.5(t) (t+20),AQB,LSTM,147.45,126132,43.438472747802734,76.43866539001465,27.264153957366943,32.398197174072266,-0.3282815202612839,0.41479119789053837,0.09156836797785246
16,2,PM2.5(t) (t+25),AQB,LSTM,147.45,126132,42.17664337158203,75.93832015991211,26.859068870544434,31.483558654785156,-0.2349554012283266,0.4221053494795168,0.04415685520781461
17,2,PM2.5(t) (t+30),AQB,LSTM,147.45,126132,40.186275482177734,80.84186911582947,26.82642638683319,31.08033561706543,-0.11436405738118482,0.47044322876182304,0.007617700437298257
18,3,PM2.5(t) (t+5),AQB,LSTM,99.99,126132,47.26811599731445,79.52917218208313,31.166917085647583,35.42717742919922,-0.04823051866485639,1.0645503417354356,0.5378738195412882
19,3,PM2.5(t) (t+10),AQB,LSTM,99.99,126132,50.16636657714844,103.05733680725098,34.73334014415741,38.01901626586914,-0.15527420360164346,1.3255924856146817,0.535017259802964
20,3,PM2.5(t) (t+15),AQB,LSTM,99.99,126132,50.17980194091797,115.31069278717041,35.05122661590576,38.05125045776367,-0.13613274608558568,1.5330223080898029,0.4884899184657456
21,3,PM2.5(t) (t+20),AQB,LSTM,99.99,126132,49.779232025146484,135.34832000732422,36.54470443725586,38.618865966796875,-0.10405228222172247,1.746572041748303,0.40963212501736257
22,3,PM2.5(t) (t+25),AQB,LSTM,99.99,126132,49.27324676513672,150.3993034362793,37.814053893089294,38.90337371826172,-0.08813441676703748,1.4088404515117836,0.3423603409746811
23,3,PM2.5(t) (t+30),AQB,LSTM,99.99,126132,47.47294235229492,158.0536961555481,37.663811445236206,37.81926345825195,-0.07905742929414838,1.110717837304063,0.2749862411336864
24,4,PM2.5(t) (t+5),AQB,LSTM,148.18,126132,84.68335723876953,193.9833164215088,40.759944915771484,50.30602264404297,-0.33102691524864714,0.30783276150269284,0.44934188288991794
25,4,PM2.5(t) (t+10),AQB,LSTM,148.18,126132,78.25474548339844,194.00402307510376,44.794708490371704,49.28929138183594,-0.3762823502304258,0.31108099140668455,0.4404250112870548
26,4,PM2.5(t) (t+15),AQB,LSTM,148.18,126132,81.21704864501953,249.03712272644043,46.20707631111145,52.70157241821289,-0.44084343718054897,0.36252792957914837,0.33440946079421546
27,4,PM2.5(t) (t+20),AQB,LSTM,148.18,126132,81.44770812988281,233.612060546875,47.87953794002533,53.779911041259766,-0.3211452158985082,0.30583758104807024,0.3868937551716568
28,4,PM2.5(t) (t+25),AQB,LSTM,148.18,126132,82.6832046508789,246.18465900421143,48.14548194408417,55.33756637573242,-0.3363699237964777,0.3218987567510667,0.3300127126559431
