window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
7130,CO(GT)(t+20),0.228,0.979,0.628,0.036,0.968,0.011,0.046,893,2.284860372543335,1.9590263366699219
7130,CO(GT)(t+25),0.036,0.131,0.067,0.006,0.999,0.002,0.007,858,2.284860372543335,1.9590263366699219
7130,CO(GT)(t+30),0.327,1.308,0.9,0.052,0.942,0.018,0.065,895,2.284860372543335,1.9590263366699219
7440,CO(GT)(t+5),0.628,23.362,4.451,0.107,1.0,0.001,0.003,2791,2.3483965396881104,1.9590263366699219
7440,CO(GT)(t+10),0.21,8.659,2.368,0.04,1.0,0.001,0.001,2771,2.3483965396881104,1.9590263366699219
7440,CO(GT)(t+15),0.057,4.435,1.484,0.015,1.0,0.0,0.0,2828,2.3483965396881104,1.9590263366699219
7440,CO(GT)(t+20),3.492,80.666,3.372,0.482,0.998,-0.01,0.017,2853,2.3483965396881104,1.9590263366699219
7440,CO(GT)(t+25),0.058,2.54,1.03,0.014,1.0,0.0,0.0,2827,2.3483965396881104,1.9590263366699219
7440,CO(GT)(t+30),0.069,3.001,1.481,0.016,1.0,0.0,0.0,2818,2.3483965396881104,1.9590263366699219
7750,CO(GT)(t+5),0.065,2.538,1.282,0.013,1.0,-0.001,0.0,1433,2.3530845642089844,1.9590263366699219
7750,CO(GT)(t+10),0.015,0.517,0.267,0.003,1.0,-0.001,0.0,1420,2.3530845642089844,1.9590263366699219
7750,CO(GT)(t+15),0.088,3.26,2.44,0.017,1.0,-0.009,0.0,1416,2.3530845642089844,1.9590263366699219
7750,CO(GT)(t+20),0.143,4.607,1.415,0.023,1.0,0.007,0.001,1376,2.3530845642089844,1.9590263366699219
7750,CO(GT)(t+25),0.107,2.986,1.907,0.015,1.0,-0.007,0.001,1364,2.3530845642089844,1.9590263366699219
7750,CO(GT)(t+30),0.061,2.469,1.525,0.012,1.0,-0.001,0.0,1424,2.3530845642089844,1.9590263366699219
8060,CO(GT)(t+5),1.454,37.675,3.383,0.199,0.996,-0.15,0.007,1604,2.3471827507019043,1.9590263366699219
