window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
16976,PM2.5(t+20),4.05,5.942,2.525,10.927,0.569,0.113,0.013,3792,5.666903495788574,1.9657821655273438
16976,PM2.5(t+25),4.17,7.119,2.915,11.18,0.57,0.112,0.014,3858,5.666903495788574,1.9657821655273438
16976,PM2.5(t+30),4.701,6.241,2.847,11.554,0.567,0.111,0.016,3955,5.666903495788574,1.9657821655273438
18037,PM2.5(t+5),4.367,3.256,1.579,1.881,0.988,-0.004,0.029,3104,5.663660764694214,1.9657821655273438
18037,PM2.5(t+10),4.056,3.929,1.878,2.102,0.99,-0.005,0.027,3361,5.663660764694214,1.9657821655273438
18037,PM2.5(t+15),5.39,3.578,1.679,1.998,0.983,-0.008,0.036,3342,5.663660764694214,1.9657821655273438
18037,PM2.5(t+20),5.137,3.941,1.948,2.462,0.984,0.004,0.034,3543,5.663660764694214,1.9657821655273438
18037,PM2.5(t+25),4.995,3.442,1.725,2.281,0.985,0.004,0.034,3521,5.663660764694214,1.9657821655273438
18037,PM2.5(t+30),3.916,3.326,1.64,1.988,0.991,0.002,0.026,3552,5.663660764694214,1.9657821655273438
19098,PM2.5(t+5),3.495,5.075,2.521,2.758,0.976,-0.012,0.015,1918,5.601112604141235,1.9657821655273438
19098,PM2.5(t+10),4.817,7.124,3.021,3.157,0.971,-0.018,0.02,1937,5.601112604141235,1.9657821655273438
19098,PM2.5(t+15),2.893,5.32,2.908,2.007,0.993,0.008,0.012,2025,5.601112604141235,1.9657821655273438
19098,PM2.5(t+20),3.403,5.247,2.795,2.15,0.996,0.021,0.014,2078,5.601112604141235,1.9657821655273438
19098,PM2.5(t+25),5.094,6.577,3.683,2.632,0.987,0.022,0.021,2089,5.601112604141235,1.9657821655273438
19098,PM2.5(t+30),3.562,6.003,3.028,2.071,0.991,0.002,0.015,2109,5.601112604141235,1.9657821655273438
20159,PM2.5(t+5),6.445,2.605,1.402,1.865,0.995,-0.003,0.016,2404,5.619114398956299,1.9657821655273438
20159,PM2.5(t+10),5.368,2.747,1.398,2.153,0.997,-0.006,0.014,2618,5.619114398956299,1.9657821655273438
20159,PM2.5(t+15),3.385,2.586,1.427,1.735,0.999,0.001,0.009,2614,5.619114398956299,1.9657821655273438
20159,PM2.5(t+20),3.406,2.563,1.346,1.959,0.999,0.005,0.009,2673,5.619114398956299,1.9657821655273438
20159,PM2.5(t+25),5.252,3.627,1.905,2.811,0.997,0.005,0.013,2718,5.619114398956299,1.9657821655273438
20159,PM2.5(t+30),3.603,2.666,1.378,1.972,0.998,0.006,0.009,2746,5.619114398956299,1.9657821655273438
21220,PM2.5(t+5),11.217,6.026,2.819,5.187,0.993,-0.011,0.018,2249,5.589696168899536,1.9657821655273438
21220,PM2.5(t+10),11.758,5.893,2.974,5.818,0.993,0.012,0.019,2410,5.589696168899536,1.9657821655273438
21220,PM2.5(t+15),12.017,5.409,2.535,4.86,0.993,0.002,0.019,2387,5.589696168899536,1.9657821655273438
21220,PM2.5(t+20),28.242,7.313,3.523,9.046,0.959,0.027,0.045,2346,5.589696168899536,1.9657821655273438
21220,PM2.5(t+25),11.22,5.372,2.519,4.796,0.994,-0.006,0.018,2370,5.589696168899536,1.9657821655273438
21220,PM2.5(t+30),10.954,5.923,2.827,5.957,0.994,0.003,0.017,2496,5.589696168899536,1.9657821655273438
22281,PM2.5(t+5),8.308,45.143,14.328,8.08,0.843,-0.003,0.012,1674,5.62697696685791,1.9657821655273438
22281,PM2.5(t+10),5.065,35.336,11.843,16.066,0.374,0.172,0.007,1948,5.62697696685791,1.9657821655273438
22281,PM2.5(t+15),5.987,28.629,10.194,16.886,0.33,0.214,0.008,2298,5.62697696685791,1.9657821655273438
22281,PM2.5(t+20),5.674,28.958,10.212,17.306,0.332,0.203,0.008,2446,5.62697696685791,1.9657821655273438
22281,PM2.5(t+25),9.51,71.771,19.333,7.17,0.988,-0.065,0.016,1540,5.62697696685791,1.9657821655273438
22281,PM2.5(t+30),10.545,84.004,20.747,7.4,0.972,-0.062,0.047,1617,5.62697696685791,1.9657821655273438
23342,PM2.5(t+5),8.055,42.57,11.921,3.982,0.974,-0.057,0.033,2491,5.673290729522705,1.9657821655273438
23342,PM2.5(t+10),5.371,42.642,12.408,3.618,0.988,-0.052,0.022,2653,5.673290729522705,1.9657821655273438
23342,PM2.5(t+15),6.031,45.347,12.686,3.815,0.986,-0.041,0.025,2705,5.673290729522705,1.9657821655273438
23342,PM2.5(t+20),5.279,41.935,12.024,3.316,0.989,-0.034,0.022,2776,5.673290729522705,1.9657821655273438
23342,PM2.5(t+25),5.639,46.611,13.44,3.78,0.988,-0.041,0.023,2818,5.673290729522705,1.9657821655273438
23342,PM2.5(t+30),6.844,45.866,13.854,4.375,0.982,-0.032,0.028,2888,5.673290729522705,1.9657821655273438
24403,PM2.5(t+5),4.312,5.193,2.577,2.261,0.989,0.001,0.022,2568,5.6859214305877686,1.9657821655273438
24403,PM2.5(t+10),5.142,6.68,3.169,2.893,0.983,-0.007,0.026,2833,5.6859214305877686,1.9657821655273438
24403,PM2.5(t+15),6.286,7.862,3.644,3.432,0.97,-0.021,0.032,2965,5.6859214305877686,1.9657821655273438
24403,PM2.5(t+20),5.676,7.4,3.556,3.136,0.971,0.012,0.029,3013,5.6859214305877686,1.9657821655273438
24403,PM2.5(t+25),6.559,8.752,4.137,3.777,0.951,-0.001,0.033,2985,5.6859214305877686,1.9657821655273438
24403,PM2.5(t+30),6.368,8.33,3.883,3.495,0.945,0.007,0.054,2965,5.6859214305877686,1.9657821655273438
