window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
4592,Appliances(t+20),7.439,1.504,0.581,1.189,0.994,-0.012,0.011,3909,13.203879594802856,1.9590263366699219
4592,Appliances(t+25),1.108,0.363,0.183,0.285,1.0,0.001,0.002,3886,13.203879594802856,1.9590263366699219
4592,Appliances(t+30),1.672,0.596,0.303,0.401,1.0,0.001,0.002,3968,13.203879594802856,1.9590263366699219
5248,Appliances(t+5),7.78,4.712,1.735,2.059,0.976,-0.023,0.018,3753,13.987845420837402,1.9590263366699219
5248,Appliances(t+10),3.452,2.329,1.033,1.011,0.995,-0.009,0.008,3765,13.987845420837402,1.9590263366699219
5248,Appliances(t+15),4.117,3.449,1.558,1.463,0.994,-0.008,0.01,3804,13.987845420837402,1.9590263366699219
5248,Appliances(t+20),3.26,2.448,1.106,1.096,0.996,-0.011,0.008,3771,13.987845420837402,1.9590263366699219
5248,Appliances(t+25),3.467,2.168,0.992,1.086,0.996,-0.01,0.008,3756,13.987845420837402,1.9590263366699219
5248,Appliances(t+30),3.428,2.368,1.191,1.056,0.992,0.001,0.012,3838,13.987845420837402,1.9590263366699219
5904,Appliances(t+5),2.081,1.824,0.803,12.497,0.55,0.103,0.003,4041,13.91541862487793,1.9590263366699219
5904,Appliances(t+10),3.748,2.712,1.133,18.891,0.396,0.153,0.005,4200,13.91541862487793,1.9590263366699219
5904,Appliances(t+15),3.821,2.37,0.953,19.278,0.393,0.157,0.005,4164,13.91541862487793,1.9590263366699219
5904,Appliances(t+20),2.705,1.256,0.566,19.47,0.389,0.167,0.004,4125,13.91541862487793,1.9590263366699219
5904,Appliances(t+25),2.364,1.436,0.578,20.056,0.386,0.164,0.003,4175,13.91541862487793,1.9590263366699219
5904,Appliances(t+30),0.901,0.887,0.347,20.454,0.384,0.169,0.001,4067,13.91541862487793,1.9590263366699219
6560,Appliances(t+5),21.955,8.23,1.744,3.669,0.949,-0.035,0.04,4075,14.223811864852905,1.9590263366699219
6560,Appliances(t+10),0.258,0.042,0.021,0.03,1.0,0.0,0.0,4085,14.223811864852905,1.9590263366699219
6560,Appliances(t+15),1.188,0.239,0.117,0.211,1.0,-0.001,0.002,4020,14.223811864852905,1.9590263366699219
6560,Appliances(t+20),0.355,0.059,0.03,0.043,1.0,0.0,0.001,4061,14.223811864852905,1.9590263366699219
6560,Appliances(t+25),2.561,0.649,0.31,0.468,0.999,0.001,0.005,4065,14.223811864852905,1.9590263366699219
6560,Appliances(t+30),0.321,0.054,0.028,0.039,1.0,0.0,0.001,4057,14.223811864852905,1.9590263366699219
7216,Appliances(t+5),1.066,0.322,0.148,0.141,1.0,-0.001,0.002,3936,13.957811117172241,1.9590263366699219
7216,Appliances(t+10),1.094,0.387,0.208,0.181,1.0,0.002,0.002,3928,13.957811117172241,1.9590263366699219
7216,Appliances(t+15),0.723,0.242,0.115,0.106,1.0,-0.001,0.001,4007,13.957811117172241,1.9590263366699219
7216,Appliances(t+20),1.238,0.379,0.206,0.183,1.0,0.001,0.002,4029,13.957811117172241,1.9590263366699219
7216,Appliances(t+25),0.543,0.2,0.096,0.088,1.0,-0.001,0.001,4003,13.957811117172241,1.9590263366699219
7216,Appliances(t+30),1.348,0.416,0.227,0.2,1.0,0.001,0.002,3996,13.957811117172241,1.9590263366699219
7872,Appliances(t+5),0.796,0.181,0.091,0.115,1.0,0.0,0.001,3777,13.925857782363892,1.9590263366699219
7872,Appliances(t+10),0.646,0.172,0.084,0.111,1.0,-0.001,0.001,3736,13.925857782363892,1.9590263366699219
7872,Appliances(t+15),0.525,0.11,0.056,0.077,1.0,0.001,0.001,3805,13.925857782363892,1.9590263366699219
7872,Appliances(t+20),0.568,0.111,0.057,0.078,1.0,0.001,0.001,3835,13.925857782363892,1.9590263366699219
7872,Appliances(t+25),0.763,0.132,0.069,0.097,1.0,0.001,0.001,3745,13.925857782363892,1.9590263366699219
7872,Appliances(t+30),1.037,0.265,0.138,0.18,1.0,0.002,0.002,3869,13.925857782363892,1.9590263366699219
8528,Appliances(t+5),2.175,0.547,0.291,30.238,0.368,0.219,0.003,4240,13.785313367843628,1.9590263366699219
8528,Appliances(t+10),1.474,0.493,0.233,31.141,0.358,0.225,0.002,4258,13.785313367843628,1.9590263366699219
8528,Appliances(t+15),1.068,0.396,0.209,0.22,1.0,0.002,0.002,3928,13.785313367843628,1.9590263366699219
8528,Appliances(t+20),0.685,0.267,0.13,0.119,1.0,-0.0,0.001,3870,13.785313367843628,1.9590263366699219
8528,Appliances(t+25),1.197,0.334,0.154,0.165,1.0,-0.001,0.002,3915,13.785313367843628,1.9590263366699219
8528,Appliances(t+30),1.448,0.572,0.277,0.364,1.0,0.001,0.002,3974,13.785313367843628,1.9590263366699219
9184,Appliances(t+5),0.16,0.07,0.034,0.027,1.0,-0.0,0.0,3989,14.031237602233887,1.9590263366699219
9184,Appliances(t+10),0.186,0.075,0.038,0.029,1.0,0.0,0.0,3995,14.031237602233887,1.9590263366699219
9184,Appliances(t+15),0.396,0.123,0.061,0.065,1.0,0.0,0.001,4004,14.031237602233887,1.9590263366699219
9184,Appliances(t+20),0.419,0.145,0.073,0.076,1.0,0.0,0.001,4026,14.031237602233887,1.9590263366699219
9184,Appliances(t+25),0.208,0.084,0.042,0.035,1.0,0.0,0.0,4004,14.031237602233887,1.9590263366699219
9184,Appliances(t+30),1.033,0.455,0.202,0.149,1.0,-0.001,0.002,3983,14.031237602233887,1.9590263366699219
9840,Appliances(t+5),1.857,0.714,0.376,0.482,0.997,0.006,0.01,3675,13.718312501907349,1.9590263366699219
9840,Appliances(t+10),0.861,0.376,0.19,0.251,0.999,0.001,0.005,3626,13.718312501907349,1.9590263366699219
9840,Appliances(t+15),1.185,0.524,0.27,0.358,0.999,0.003,0.006,3602,13.718312501907349,1.9590263366699219
9840,Appliances(t+20),2.333,0.688,0.388,0.433,0.995,0.005,0.012,3624,13.718312501907349,1.9590263366699219
9840,Appliances(t+25),1.591,0.451,0.239,0.291,0.998,0.003,0.008,3647,13.718312501907349,1.9590263366699219
9840,Appliances(t+30),1.115,0.411,0.207,0.249,0.999,0.001,0.006,3699,13.718312501907349,1.9590263366699219
10496,Appliances(t+5),4.049,0.447,0.184,0.508,0.999,-0.001,0.007,3512,13.932620763778687,1.9590263366699219
