window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
0,Global_active_power(t+5),0.379,47.756,10.727,0.152,0.762,-0.111,0.142,2126,4.3158793449401855,2.003265380859375
0,Global_active_power(t+10),0.158,16.652,5.254,0.058,0.961,-0.046,0.059,2112,4.3158793449401855,2.003265380859375
0,Global_active_power(t+15),0.26,26.917,5.863,0.088,0.873,-0.076,0.101,2159,4.3158793449401855,2.003265380859375
0,Global_active_power(t+20),0.552,53.548,9.333,0.172,0.455,-0.134,0.216,2129,4.3158793449401855,2.003265380859375
0,Global_active_power(t+25),0.303,44.384,10.226,0.127,0.8,-0.099,0.119,2128,4.3158793449401855,2.003265380859375
0,Global_active_power(t+30),0.463,38.396,6.618,0.13,0.62,-0.111,0.182,2163,4.3158793449401855,2.003265380859375
188,Global_active_power(t+5),0.026,2.291,1.057,0.01,0.999,-0.005,0.008,1894,4.342036724090576,2.003265380859375
188,Global_active_power(t+10),0.065,4.615,1.867,0.019,0.993,-0.019,0.021,1846,4.342036724090576,2.003265380859375
188,Global_active_power(t+15),0.035,2.049,0.867,0.009,0.998,-0.008,0.012,1943,4.342036724090576,2.003265380859375
188,Global_active_power(t+20),0.044,5.005,2.272,0.02,0.997,-0.009,0.015,1886,4.342036724090576,2.003265380859375
188,Global_active_power(t+25),0.03,3.108,1.379,0.011,0.999,-0.011,0.01,1894,4.342036724090576,2.003265380859375
188,Global_active_power(t+30),0.059,3.428,1.396,0.015,0.996,-0.014,0.019,1892,4.342036724090576,2.003265380859375
376,Global_active_power(t+5),0.007,0.705,0.329,0.002,1.0,-0.001,0.003,1466,4.2128331661224365,2.003265380859375
376,Global_active_power(t+10),0.014,1.226,0.525,0.003,0.999,-0.004,0.006,1449,4.2128331661224365,2.003265380859375
376,Global_active_power(t+15),0.034,2.931,1.133,0.009,0.997,-0.013,0.014,1461,4.2128331661224365,2.003265380859375
376,Global_active_power(t+20),0.036,2.827,1.1,0.008,0.997,-0.011,0.015,1437,4.2128331661224365,2.003265380859375
376,Global_active_power(t+25),0.002,0.208,0.106,0.001,1.0,0.001,0.001,1456,4.2128331661224365,2.003265380859375
376,Global_active_power(t+30),0.018,1.516,0.671,0.004,0.999,-0.006,0.007,1390,4.2128331661224365,2.003265380859375
564,Global_active_power(t+5),0.19,42.019,10.24,0.077,0.973,-0.102,0.031,1741,4.279601097106934,2.003265380859375
564,Global_active_power(t+10),0.18,41.507,10.528,0.078,0.952,-0.123,0.039,1730,4.279601097106934,2.003265380859375
564,Global_active_power(t+15),0.143,41.898,11.665,0.069,0.867,-0.156,0.1,1717,4.279601097106934,2.003265380859375
564,Global_active_power(t+20),0.167,35.415,9.825,0.067,0.805,-0.158,0.117,1666,4.279601097106934,2.003265380859375
564,Global_active_power(t+25),0.079,16.156,6.185,0.038,0.963,-0.083,0.055,1735,4.279601097106934,2.003265380859375
564,Global_active_power(t+30),0.141,37.305,9.726,0.064,0.901,-0.137,0.099,1685,4.279601097106934,2.003265380859375
752,Global_active_power(t+5),0.023,1.849,0.686,0.004,0.999,-0.003,0.007,1785,4.8195366859436035,2.003265380859375
752,Global_active_power(t+10),0.037,3.309,1.089,0.008,0.998,-0.005,0.011,1738,4.8195366859436035,2.003265380859375
752,Global_active_power(t+15),0.013,1.149,0.524,0.003,1.0,-0.005,0.004,1801,4.8195366859436035,2.003265380859375
752,Global_active_power(t+20),0.016,1.634,0.669,0.003,1.0,-0.004,0.005,1748,4.8195366859436035,2.003265380859375
752,Global_active_power(t+25),0.007,0.817,0.375,0.002,1.0,-0.002,0.002,1782,4.8195366859436035,2.003265380859375
752,Global_active_power(t+30),0.013,1.73,0.766,0.004,1.0,-0.002,0.004,1762,4.8195366859436035,2.003265380859375
940,Global_active_power(t+5),0.244,57.81,13.955,0.121,0.922,-0.167,0.06,1750,4.214452505111694,2.003265380859375
940,Global_active_power(t+10),0.384,85.371,16.336,0.265,0.459,-0.11,0.095,1780,4.214452505111694,2.003265380859375
940,Global_active_power(t+15),0.142,33.141,9.829,0.173,0.578,0.073,0.035,1790,4.214452505111694,2.003265380859375
940,Global_active_power(t+20),0.414,86.857,15.025,0.181,0.725,-0.219,0.132,1650,4.214452505111694,2.003265380859375
940,Global_active_power(t+25),0.086,16.731,5.923,0.038,0.989,-0.043,0.027,1718,4.214452505111694,2.003265380859375
940,Global_active_power(t+30),0.131,25.036,7.308,0.054,0.979,-0.058,0.042,1716,4.214452505111694,2.003265380859375
1128,Global_active_power(t+5),0.115,11.115,3.487,0.035,0.974,-0.04,0.048,1812,4.350465774536133,2.003265380859375
1128,Global_active_power(t+10),0.015,0.613,0.323,0.003,1.0,0.003,0.006,1799,4.350465774536133,2.003265380859375
1128,Global_active_power(t+15),0.012,1.117,0.525,0.004,1.0,-0.001,0.005,1813,4.350465774536133,2.003265380859375
1128,Global_active_power(t+20),0.035,3.711,1.622,0.012,0.998,-0.01,0.015,1736,4.350465774536133,2.003265380859375
1128,Global_active_power(t+25),0.264,23.663,5.437,0.087,0.852,-0.068,0.117,1816,4.350465774536133,2.003265380859375
1128,Global_active_power(t+30),0.187,13.497,3.143,0.045,0.924,-0.042,0.084,1815,4.350465774536133,2.003265380859375
1316,Global_active_power(t+5),0.196,12.493,2.931,0.05,0.981,-0.016,0.033,2001,4.321424245834351,2.003265380859375
1316,Global_active_power(t+10),0.096,4.989,1.588,0.019,0.996,-0.011,0.016,1889,4.321424245834351,2.003265380859375
1316,Global_active_power(t+15),0.016,0.768,0.364,0.005,1.0,0.001,0.003,1939,4.321424245834351,2.003265380859375
1316,Global_active_power(t+20),0.06,4.922,1.884,0.019,0.998,-0.008,0.01,1871,4.321424245834351,2.003265380859375
1316,Global_active_power(t+25),0.316,22.393,3.279,0.069,0.954,-0.038,0.053,1985,4.321424245834351,2.003265380859375
1316,Global_active_power(t+30),0.024,1.915,0.824,0.006,1.0,-0.003,0.004,1910,4.321424245834351,2.003265380859375
1504,Global_active_power(t+5),0.022,1.156,0.501,0.005,0.999,-0.005,0.005,2012,4.414904594421387,2.003265380859375
1504,Global_active_power(t+10),0.228,15.303,3.149,0.052,0.936,-0.048,0.049,2004,4.414904594421387,2.003265380859375
1504,Global_active_power(t+15),0.204,13.341,2.989,0.045,0.954,-0.042,0.044,2039,4.414904594421387,2.003265380859375
1504,Global_active_power(t+20),0.134,9.521,2.737,0.035,0.982,-0.032,0.029,2007,4.414904594421387,2.003265380859375
1504,Global_active_power(t+25),0.136,10.702,3.19,0.04,0.983,-0.031,0.029,2004,4.414904594421387,2.003265380859375
1504,Global_active_power(t+30),0.15,4.407,2.146,0.052,0.943,-0.012,0.077,2058,4.414904594421387,2.003265380859375
1692,Global_active_power(t+5),0.021,0.207,0.108,0.003,1.0,0.003,0.006,1576,4.426315069198608,2.003265380859375
1692,Global_active_power(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1672,4.426315069198608,2.003265380859375
1692,Global_active_power(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1697,4.426315069198608,2.003265380859375
1692,Global_active_power(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1573,4.426315069198608,2.003265380859375
1692,Global_active_power(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1636,4.426315069198608,2.003265380859375
1692,Global_active_power(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1636,4.426315069198608,2.003265380859375
1880,Global_active_power(t+5),0.036,3.301,1.37,0.009,0.998,-0.008,0.012,1690,4.295320510864258,2.003265380859375
1880,Global_active_power(t+10),0.033,4.992,2.106,0.011,0.998,-0.01,0.011,1658,4.295320510864258,2.003265380859375
1880,Global_active_power(t+15),0.021,4.458,1.918,0.008,0.999,-0.009,0.007,1695,4.295320510864258,2.003265380859375
1880,Global_active_power(t+20),0.019,4.271,1.845,0.007,1.0,-0.008,0.006,1617,4.295320510864258,2.003265380859375
1880,Global_active_power(t+25),0.02,5.008,2.169,0.008,0.999,-0.011,0.007,1794,4.295320510864258,2.003265380859375
1880,Global_active_power(t+30),0.003,0.24,0.118,0.001,1.0,-0.001,0.001,1790,4.295320510864258,2.003265380859375
2068,Global_active_power(t+5),0.046,3.153,1.206,0.01,0.994,-0.013,0.02,1941,4.6432249546051025,2.003265380859375
2068,Global_active_power(t+10),0.142,10.409,2.643,0.033,0.949,-0.045,0.062,1898,4.6432249546051025,2.003265380859375
2068,Global_active_power(t+15),0.313,24.446,4.108,0.076,0.708,-0.104,0.164,1911,4.6432249546051025,2.003265380859375
2068,Global_active_power(t+20),0.103,11.252,3.709,0.036,0.964,-0.053,0.054,1904,4.6432249546051025,2.003265380859375
2068,Global_active_power(t+25),0.132,12.008,3.475,0.037,0.943,-0.058,0.069,1883,4.6432249546051025,2.003265380859375
2068,Global_active_power(t+30),0.153,12.137,2.987,0.037,0.885,-0.065,0.111,1955,4.6432249546051025,2.003265380859375
2256,Global_active_power(t+5),0.1,12.968,2.132,0.017,0.436,-0.095,0.126,1948,5.024311065673828,2.003265380859375
2256,Global_active_power(t+10),0.017,2.624,0.998,0.003,0.984,-0.018,0.021,2003,5.024311065673828,2.003265380859375
2256,Global_active_power(t+15),0.007,1.879,0.853,0.002,0.997,-0.013,0.009,2009,5.024311065673828,2.003265380859375
2256,Global_active_power(t+20),0.199,31.478,3.635,0.04,-0.758,-0.226,0.251,1950,5.024311065673828,2.003265380859375
2256,Global_active_power(t+25),0.008,1.675,0.944,0.002,0.998,0.009,0.01,1994,5.024311065673828,2.003265380859375
2256,Global_active_power(t+30),0.017,3.719,1.496,0.005,0.991,-0.026,0.022,1972,5.024311065673828,2.003265380859375
2444,Global_active_power(t+5),0.001,0.046,0.023,0.0,1.0,-0.0,0.0,1827,4.408625364303589,2.003265380859375
2444,Global_active_power(t+10),0.01,0.678,0.318,0.002,1.0,-0.002,0.002,1922,4.408625364303589,2.003265380859375
2444,Global_active_power(t+15),0.004,0.19,0.094,0.001,1.0,-0.0,0.001,1913,4.408625364303589,2.003265380859375
2444,Global_active_power(t+20),0.0,0.004,0.002,0.0,1.0,-0.0,0.0,1851,4.408625364303589,2.003265380859375
2444,Global_active_power(t+25),0.033,0.34,0.177,0.007,0.999,0.007,0.009,1892,4.408625364303589,2.003265380859375
2444,Global_active_power(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1869,4.408625364303589,2.003265380859375
2632,Global_active_power(t+5),0.117,13.375,4.747,0.045,0.985,-0.039,0.026,1963,4.649870157241821,2.003265380859375
2632,Global_active_power(t+10),0.175,19.62,6.109,0.068,0.968,-0.057,0.04,1971,4.649870157241821,2.003265380859375
2632,Global_active_power(t+15),0.061,8.15,3.478,0.03,0.996,-0.021,0.014,1996,4.649870157241821,2.003265380859375
2632,Global_active_power(t+20),0.111,15.701,6.168,0.06,0.965,-0.062,0.05,1979,4.649870157241821,2.003265380859375
2632,Global_active_power(t+25),0.071,8.057,3.228,0.028,0.987,-0.027,0.032,2016,4.649870157241821,2.003265380859375
2632,Global_active_power(t+30),0.098,10.268,3.814,0.036,0.976,-0.034,0.044,2017,4.649870157241821,2.003265380859375
2820,Global_active_power(t+5),0.002,0.107,0.054,0.0,1.0,0.0,0.0,2113,4.525078296661377,2.003265380859375
2820,Global_active_power(t+10),0.013,0.696,0.308,0.002,1.0,-0.002,0.003,2079,4.525078296661377,2.003265380859375
2820,Global_active_power(t+15),0.009,0.603,0.285,0.002,1.0,-0.002,0.002,2008,4.525078296661377,2.003265380859375
2820,Global_active_power(t+20),0.217,15.588,3.394,0.052,0.941,-0.044,0.052,2027,4.525078296661377,2.003265380859375
2820,Global_active_power(t+25),0.027,1.705,0.728,0.006,0.998,-0.007,0.016,2101,4.525078296661377,2.003265380859375
2820,Global_active_power(t+30),0.043,2.896,1.162,0.01,0.994,-0.012,0.027,2071,4.525078296661377,2.003265380859375
3008,Global_active_power(t+5),0.672,78.236,13.087,0.261,0.423,-0.218,0.17,1830,4.347213268280029,2.003265380859375
3008,Global_active_power(t+10),0.225,31.404,9.198,0.107,0.94,-0.088,0.057,1862,4.347213268280029,2.003265380859375
3008,Global_active_power(t+15),0.041,4.113,1.896,0.022,0.998,-0.004,0.01,1855,4.347213268280029,2.003265380859375
3008,Global_active_power(t+20),0.282,33.001,8.911,0.124,0.923,-0.075,0.072,1738,4.347213268280029,2.003265380859375
3008,Global_active_power(t+25),0.204,24.255,8.595,0.109,0.963,-0.016,0.052,1826,4.347213268280029,2.003265380859375
3008,Global_active_power(t+30),0.133,16.444,5.3,0.053,0.982,-0.038,0.034,1850,4.347213268280029,2.003265380859375
3196,Global_active_power(t+5),0.064,4.363,1.686,0.019,0.993,-0.011,0.018,1807,4.423604726791382,2.003265380859375
3196,Global_active_power(t+10),0.126,8.605,2.849,0.038,0.974,-0.03,0.035,1778,4.423604726791382,2.003265380859375
3196,Global_active_power(t+15),0.114,9.43,3.272,0.039,0.979,-0.024,0.032,1774,4.423604726791382,2.003265380859375
3196,Global_active_power(t+20),0.112,6.386,2.073,0.031,0.982,-0.008,0.031,1664,4.423604726791382,2.003265380859375
3196,Global_active_power(t+25),0.08,5.919,2.117,0.025,0.992,-0.02,0.022,1752,4.423604726791382,2.003265380859375
3196,Global_active_power(t+30),0.338,27.493,5.318,0.094,0.844,-0.107,0.095,1750,4.423604726791382,2.003265380859375
3384,Global_active_power(t+5),0.34,13.085,2.38,0.058,0.76,-0.071,0.107,2076,4.648798942565918,2.003265380859375
3384,Global_active_power(t+10),0.053,3.683,1.353,0.012,0.995,-0.014,0.017,2058,4.648798942565918,2.003265380859375
3384,Global_active_power(t+15),0.071,5.389,1.881,0.018,0.991,-0.019,0.022,2094,4.648798942565918,2.003265380859375
3384,Global_active_power(t+20),0.02,1.236,0.531,0.004,0.999,-0.005,0.006,2040,4.648798942565918,2.003265380859375
3384,Global_active_power(t+25),0.024,1.611,0.684,0.005,0.999,-0.006,0.008,2050,4.648798942565918,2.003265380859375
