,window,time_step,name_dataset,name_model,time,num_params,RMSE,MAPE,SMAPE,MAE,R2,NRMSE,FB
0,0,use [kW](t) (t+5),KSH2,BLSTM,10683.08,1051098,0.6742997169494629,62.59353756904602,22.38008677959442,0.4797322154045105,-0.0011121820796198278,0.15313913844445762,0.020963660793748996
1,0,use [kW](t) (t+10),KSH2,BLSTM,10683.08,1051098,0.6733236312866211,64.43096995353699,22.503650188446045,0.48390552401542664,-4.925464106553257e-05,0.1529174611788467,-0.0043474245187152165
2,0,use [kW](t) (t+15),KSH2,BLSTM,10683.08,1051098,0.6731282472610474,64.87411260604858,22.52856343984604,0.4850054681301117,-0.00030913754389283454,0.15287308782291895,-0.010847986991201795
3,0,use [kW](t) (t+20),KSH2,BLSTM,10683.08,1051098,0.6727923154830933,64.63818550109863,22.484774887561798,0.4843365252017975,-0.00024734857067598703,0.1527967948900304,-0.009699611707336905
4,0,use [kW](t) (t+25),KSH2,BLSTM,10683.08,1051098,0.6726706624031067,62.29497790336609,22.242046892642975,0.4784240424633026,-0.0008090346758453659,0.15276916645212663,0.01776103724209515
5,0,use [kW](t) (t+30),KSH2,BLSTM,10683.08,1051098,0.6725396513938904,64.6297037601471,22.46316224336624,0.4841419458389282,-0.0002965868344022571,0.15273941274976874,-0.010605910570111364
6,1,use [kW](t) (t+5),KSH2,BLSTM,13210.91,1051098,0.6189973950386047,408.5702419281006,24.066339433193207,0.4632095992565155,-0.0006011326221950775,0.12884818351038424,-0.01461073065362792
7,1,use [kW](t) (t+10),KSH2,BLSTM,13210.91,1051098,0.6203634142875671,418.9201831817627,24.182291328907013,0.46701425313949585,-0.004341597039211109,0.12913252897012248,-0.038812645276307296
8,1,use [kW](t) (t+15),KSH2,BLSTM,13210.91,1051098,0.61873859167099,399.7781038284302,24.027033150196075,0.46068695187568665,-0.00011033039146712831,0.12879431196896773,0.006327306763125218
9,1,use [kW](t) (t+20),KSH2,BLSTM,13210.91,1051098,0.6202240586280823,419.0150260925293,24.195443093776703,0.46706855297088623,-0.004412834685056932,0.12910352121705204,-0.03912219975532459
10,1,use [kW](t) (t+25),KSH2,BLSTM,13210.91,1051098,0.6187986731529236,402.7229309082031,24.057742953300476,0.4617205262184143,-4.6812204379520495e-07,0.12880681830562085,-0.00041087722576807327
11,1,use [kW](t) (t+30),KSH2,BLSTM,13210.91,1051098,0.6216044425964355,425.93607902526855,24.27963763475418,0.4701113700866699,-0.008664436000817899,0.1293908567830734,-0.05437214446195785
12,2,use [kW](t) (t+5),KSH2,BLSTM,8340.27,1051098,0.6666448712348938,176.34990215301514,29.411259293556213,0.4741710424423218,-0.02967619683769196,0.10207263028734025,-0.13331715628224966
13,2,use [kW](t) (t+10),KSH2,BLSTM,8340.27,1051098,0.6680521368980408,178.14252376556396,29.49473261833191,0.4776019752025604,-0.033960273428641496,0.10228810229342407,-0.14164418607472895
14,2,use [kW](t) (t+15),KSH2,BLSTM,8340.27,1051098,0.6624372601509094,169.65961456298828,28.82295548915863,0.4633110761642456,-0.017095942328173797,0.10142838632912472,-0.10240438362395216
15,2,use [kW](t) (t+20),KSH2,BLSTM,8340.27,1051098,0.6692617535591125,178.63538265228271,29.463258385658264,0.4797232449054718,-0.0350997772299837,0.10247331147984783,-0.14327582756529442
16,2,use [kW](t) (t+25),KSH2,BLSTM,8340.27,1051098,0.6673498749732971,169.49684619903564,29.17923331260681,0.4752661883831024,-0.028640514288015506,0.10218057619534361,-0.1300178549953901
17,2,use [kW](t) (t+30),KSH2,BLSTM,8340.27,1051098,0.6640622019767761,164.19532299041748,28.793558478355408,0.4672558307647705,-0.019558321330556128,0.10167718759256636,-0.1085665164450397
18,3,use [kW](t) (t+5),KSH2,BLSTM,7922.18,1051098,0.777280867099762,79.18093204498291,22.17106968164444,0.5523312091827393,-0.19732274871770228,0.1298422055536215,0.2702086183966873
19,3,use [kW](t) (t+10),KSH2,BLSTM,7922.18,1051098,0.7611390352249146,81.3261330127716,21.66813164949417,0.5424097180366516,-0.15059023532897786,0.12714576577101597,0.2313479355697202
20,3,use [kW](t) (t+15),KSH2,BLSTM,7922.18,1051098,0.7545635104179382,82.3693037033081,21.485242247581482,0.5386020541191101,-0.1309465076361196,0.12604734603659482,0.2140172419617998
21,3,use [kW](t) (t+20),KSH2,BLSTM,7922.18,1051098,0.7767279744148254,79.08188104629517,22.11923748254776,0.5523979067802429,-0.19887843372453462,0.12974984665391712,0.2702324475956288
22,3,use [kW](t) (t+25),KSH2,BLSTM,7922.18,1051098,0.7731350660324097,79.52940464019775,22.00532555580139,0.5499942302703857,-0.18808004946892565,0.12914966315722867,0.2617747084347284
23,3,use [kW](t) (t+30),KSH2,BLSTM,7922.18,1051098,0.7691829800605774,80.12208938598633,21.885427832603455,0.5477384924888611,-0.17634337148735924,0.12848948022871415,0.25210681208545055
24,4,use [kW](t) (t+5),KSH2,BLSTM,6957.62,1051098,0.6365261077880859,274.10621643066406,28.873199224472046,0.49669235944747925,-0.08925529222330941,0.1155873585940402,-0.19201041709325864
25,4,use [kW](t) (t+10),KSH2,BLSTM,6957.62,1051098,0.6386533379554749,285.32721996307373,29.41528558731079,0.5097668170928955,-0.13919979215161726,0.11597364426741888,-0.23130492199651473
26,4,use [kW](t) (t+15),KSH2,BLSTM,6957.62,1051098,0.6148259043693542,264.4373416900635,28.258559107780457,0.47762173414230347,-0.06981620017590262,0.11164679879070276,-0.1688451514574058
