window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
3100,CO(GT)(t+25),0.005,0.0,0.0,0.001,0.0,0.0,0.0,2962,2.662330389022827,1.9590263366699219
3100,CO(GT)(t+30),0.005,0.0,0.0,0.001,0.0,0.0,0.0,2946,2.662330389022827,1.9590263366699219
3410,CO(GT)(t+5),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1378,2.6395139694213867,1.9590263366699219
3410,CO(GT)(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1438,2.6395139694213867,1.9590263366699219
3410,CO(GT)(t+15),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1496,2.6395139694213867,1.9590263366699219
3410,CO(GT)(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1544,2.6395139694213867,1.9590263366699219
3410,CO(GT)(t+25),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1602,2.6395139694213867,1.9590263366699219
3410,CO(GT)(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1620,2.6395139694213867,1.9590263366699219
3720,CO(GT)(t+5),0.12,1.666,0.947,0.031,1.0,-0.001,0.001,3076,2.633695363998413,1.9590263366699219
3720,CO(GT)(t+10),0.105,0.89,0.492,0.021,1.0,-0.001,0.001,3112,2.633695363998413,1.9590263366699219
3720,CO(GT)(t+15),0.109,0.986,0.544,0.023,1.0,-0.001,0.001,3158,2.633695363998413,1.9590263366699219
3720,CO(GT)(t+20),0.114,1.071,0.591,0.025,1.0,-0.002,0.001,3192,2.633695363998413,1.9590263366699219
3720,CO(GT)(t+25),0.119,1.172,0.646,0.028,0.955,0.02,0.038,3214,2.633695363998413,1.9590263366699219
3720,CO(GT)(t+30),0.125,1.294,0.714,0.03,0.952,0.021,0.04,3222,2.633695363998413,1.9590263366699219
4030,CO(GT)(t+5),1.651,51.044,2.841,0.214,0.995,-0.153,0.008,992,2.6684651374816895,1.9590263366699219
4030,CO(GT)(t+10),2.759,86.51,2.621,0.358,0.987,-0.188,0.013,1136,2.6684651374816895,1.9590263366699219
4030,CO(GT)(t+15),0.137,5.561,1.982,0.037,1.0,0.02,0.001,1238,2.6684651374816895,1.9590263366699219
4030,CO(GT)(t+20),0.146,5.412,1.992,0.038,1.0,0.018,0.001,1278,2.6684651374816895,1.9590263366699219
4030,CO(GT)(t+25),0.382,10.642,2.86,0.078,1.0,0.033,0.002,1260,2.6684651374816895,1.9590263366699219
4030,CO(GT)(t+30),0.402,11.582,3.077,0.085,1.0,0.031,0.002,1209,2.6684651374816895,1.9590263366699219
4340,CO(GT)(t+5),0.007,0.17,0.09,0.001,1.0,-0.0,0.0,1395,2.6106364727020264,1.9590263366699219
4340,CO(GT)(t+10),0.018,0.436,0.256,0.002,1.0,-0.001,0.0,1457,2.6106364727020264,1.9590263366699219
4340,CO(GT)(t+15),0.019,0.471,0.276,0.002,1.0,-0.001,0.0,1510,2.6106364727020264,1.9590263366699219
4340,CO(GT)(t+20),0.041,1.079,0.411,0.005,1.0,0.001,0.0,1589,2.6106364727020264,1.9590263366699219
4340,CO(GT)(t+25),0.043,1.18,0.45,0.006,1.0,0.003,0.0,1617,2.6106364727020264,1.9590263366699219
4340,CO(GT)(t+30),0.009,0.258,0.138,0.001,1.0,-0.001,0.0,1635,2.6106364727020264,1.9590263366699219
4650,CO(GT)(t+5),43.217,7.557,5.869,13.164,0.813,0.12,0.209,3413,2.701603889465332,1.9590263366699219
4650,CO(GT)(t+10),0.037,0.163,0.084,0.012,1.0,0.0,0.0,3393,2.701603889465332,1.9590263366699219
4650,CO(GT)(t+15),0.008,0.127,0.066,0.001,1.0,-0.0,0.0,3409,2.701603889465332,1.9590263366699219
4650,CO(GT)(t+20),0.054,0.89,0.6,0.007,1.0,-0.0,0.0,3410,2.701603889465332,1.9590263366699219
4650,CO(GT)(t+25),0.0,0.0,0.0,0.0,1.0,-0.0,0.0,3379,2.701603889465332,1.9590263366699219
4650,CO(GT)(t+30),0.129,0.024,0.012,0.048,1.0,0.0,0.001,3415,2.701603889465332,1.9590263366699219
4960,CO(GT)(t+5),0.037,0.002,0.001,0.004,1.0,0.0,0.0,2975,2.657862901687622,1.9590263366699219
4960,CO(GT)(t+10),0.038,0.002,0.001,0.005,0.0,0.0,0.0,3007,2.657862901687622,1.9590263366699219
4960,CO(GT)(t+15),0.039,0.002,0.001,0.005,0.0,0.0,0.0,3081,2.657862901687622,1.9590263366699219
4960,CO(GT)(t+20),0.041,0.003,0.001,0.005,0.0,0.0,0.0,3078,2.657862901687622,1.9590263366699219
4960,CO(GT)(t+25),0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3125,2.657862901687622,1.9590263366699219
4960,CO(GT)(t+30),0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3105,2.657862901687622,1.9590263366699219
5270,CO(GT)(t+5),0.054,0.196,0.098,0.013,1.0,-0.0,0.0,3140,2.802616596221924,1.9590263366699219
5270,CO(GT)(t+10),0.051,0.17,0.086,0.012,1.0,-0.001,0.0,3104,2.802616596221924,1.9590263366699219
